OfficerID,CRID,Category,Allegation,Finding,Outcome,IncidentDate,Latitude,Longitude,Officer Gender,Officer Race,Officer Rank,Officer Age
3764,1061897,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7895743,-87.779296,M,White,Police Officer,46
20453,1070663,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7897374,-87.6568992,M,White,Police Officer,36
7878,1070958,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2014,41.7897709,-87.6719636,M,White,Po As Detective,31
19647,1070958,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2014,41.7897709,-87.6719636,M,Black,Police Officer,32
21639,1070958,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2014,41.7897709,-87.6719636,M,Black,Police Officer,43
5943,1070958,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2014,41.7897709,-87.6719636,M,White,Police Officer,35
21766,1082350,Use Of Force,Kicked,No Affidavit,Unknown,2016,41.7898261,-87.6574387,M,White,Police Officer,31
19305,1082350,Use Of Force,Kicked,No Affidavit,Unknown,2016,41.7898261,-87.6574387,M,Hispanic,Police Officer,39
23759,1070821,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7899508,-87.6521207,M,Hispanic,Police Officer,48
4474,1070821,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7899508,-87.6521207,M,Native American/Alaskan Native,Police Officer,41
6674,1070821,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7899508,-87.6521207,M,Hispanic,Police Officer,37
28919,1070821,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7899508,-87.6521207,M,Asian/Pacific,Police Officer,38
24033,1070821,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7899508,-87.6521207,M,Hispanic,Po/Field Trning Off,36
18369,1060221,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7900424,-87.6177894,F,Hispanic,Po As Detective,51
27423,1060221,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7900424,-87.6177894,F,Black,Sergeant Of Police,63
22074,1070806,Use Of Force, Injury,No Affidavit,No Action Taken,2014,41.7900424,-87.6177894,M,Hispanic,Sergeant Of Police,46
16554,1088075,Illegal Search,Improper Search Of Vehicle,Exonerated,Unknown,2018,41.7900544,-87.6629487,M,Hispanic,Police Officer,33
13873,1088075,Illegal Search,Improper Search Of Vehicle,Exonerated,Unknown,2018,41.7900544,-87.6629487,M,Black,Sergeant Of Police,47
9591,1088075,Illegal Search,Improper Search Of Vehicle,Exonerated,Unknown,2018,41.7900544,-87.6629487,M,Hispanic,Police Officer,35
28570,1072538,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7901006,-87.5977117,M,Black,Police Officer,64
1720,1085935,Use Of Force,Unnecessary Physical Contact / On Duty ,Unfounded,Unknown,2017,41.7901841,-87.6045875,M,White,Sergeant Of Police,41
13790,1085935,Use Of Force,Unnecessary Physical Contact / On Duty ,Sustained,Unknown,2017,41.7901841,-87.6045875,M,Black,Police Officer,36
20142,1085935,Use Of Force,Unnecessary Physical Contact / On Duty ,Sustained,Unknown,2017,41.7901841,-87.6045875,M,White,Sergeant Of Police,44
11695,1085935,Use Of Force,Unnecessary Physical Contact / On Duty ,Sustained,Unknown,2017,41.7901841,-87.6045875,M,Black,Lieutenant Of Police,56
25221,1062262,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7902136,-87.6660116,M,Asian/Pacific,Sergeant Of Police,38
28770,1062262,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7902136,-87.6660116,M,Hispanic,Police Officer,42
32232,1059808,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7902256,-87.7803164,M,White,Po,41
22488,1067516,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7902256,-87.7803164,M,White,Po As Detective,53
9590,1066521,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.790362,-87.657543,M,Hispanic,Police Officer,50
3986,1066521,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.790362,-87.657543,M,Hispanic,Police Officer,40
14195,1071948,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.790523,-87.627242,F,Asian/Pacific,Police Officer,36
6133,1071948,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.790523,-87.627242,M,White,Police Officer,57
19958,1088344,Use Of Force, Injury,Unknown,Unknown,2017,41.790652,-87.654542,M,Hispanic,Police Officer,29
24376,1088344,Use Of Force, Injury,Unknown,Unknown,2017,41.790652,-87.654542,M,Hispanic,Police Officer,33
25491,1073541,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.7909298,-87.7720872,M,White,Sergeant Of Police,44
3764,1073541,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.7909298,-87.7720872,M,White,Police Officer,46
19384,1067061,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2014,41.7909992,-87.672214,M,Black,Police Officer,55
17752,1073601,Use Of Force,Miscellaneous,Sustained,5 Day Suspension,2015,41.7909992,-87.672214,M,Black,Po/Field Trning Off,44
182,1072754,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2014,41.791025,-87.737503,M,White,Police Officer,57
808,1072754,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2014,41.791025,-87.737503,M,Hispanic,Police Officer,61
6585,1067344,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7910357,-87.6894683,M,White,Police Officer,43
17507,1067344,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.7910357,-87.6894683,M,White,Sergeant Of Police,55
25384,1073905,Use Of Force,Unnecessary Physical Contact / Off Duty ,No Affidavit,No Action Taken,2015,41.7910678,-87.6049507,M,Black,Police Officer,40
142,1065222,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2013,41.7910816,-87.684982,M,White,Police Officer,34
14317,1065222,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2013,41.7910816,-87.684982,M,White,Police Officer,34
4800,1069452,Use Of Force, Injury,Exonerated,No Action Taken,2014,41.7917683,-87.6843921,M,Black,Police Officer,45
911,1076671,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2015,41.7920141,-87.7414722,M,Black,Police Officer,58
1411,1076671,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2015,41.7920141,-87.7414722,M,White,Police Officer,49
22867,1071566,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.792065,-87.666085,M,Hispanic,Police Officer,34
884,1071566,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.792065,-87.666085,M,Hispanic,Police Officer,32
22790,1083650,Use Of Force,Coercion ,No Affidavit,Unknown,2017,41.7922305,-87.6539416,M,White,Police Officer,44
6265,1083650,Use Of Force,Coercion ,No Affidavit,Unknown,2017,41.7922305,-87.6539416,M,White,Police Officer,33
7182,1065121,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.7922774,-87.7830478,F,White,Police Officer,43
3763,1065121,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.7922774,-87.7830478,F,White,Police Officer,39
3763,1065430,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.792482,-87.8011158,F,White,Police Officer,39
18596,1076355,Use Of Force, Injury,Unknown,Unknown,2015,41.7926453,-87.777998,M,White,Police Officer,42
28879,1063620,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7927454,-87.6344121,M,White,Police Officer,42
25345,1063620,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7927454,-87.6344121,M,Black,Police Officer,44
16410,1072420,Use Of Force, Injury,Not Sustained,No Action Taken,2014,41.7928026,-87.6240772,M,White,Police Officer,39
10432,1072420,Use Of Force,Unnecessary Display Of Weapon / On Duty,Not Sustained,No Action Taken,2014,41.7928026,-87.6240772,M,White,Police Officer,39
28879,1061122,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7928173,-87.6594039,M,White,Police Officer,42
31648,1061122,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7928173,-87.6594039,M,Hispanic,Police Officer,48
25345,1061122,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7928173,-87.6594039,M,Black,Police Officer,44
29772,1073470,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2015,41.7930602,-87.7366453,M,White,Police Officer,55
22283,1062240,Use Of Force,Unnecessary Physical Contact / On Duty ,No Affidavit,No Action Taken,2013,41.7931024,-87.6424369,F,Hispanic,Police Officer,36
16859,1062240,Use Of Force,Unnecessary Physical Contact / On Duty ,No Affidavit,No Action Taken,2013,41.7931024,-87.6424369,M,Hispanic,Police Officer,34
13311,1062588,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2013,41.7931646,-87.7256079,F,White,Police Officer,48
3763,1061022,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7933845,-87.7752956,F,White,Police Officer,39
26833,1071539,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.7934577,-87.6414602,F,Black,Police Officer,52
11763,1071539,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2014,41.7934577,-87.6414602,M,Black,Police Officer,49
9238,1078949,Use Of Force, No Injury,No Affidavit,Unknown,2016,41.793621,-87.713629,M,Hispanic,Police Officer,55
23354,1064798,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2013,41.7936347,-87.6646683,M,White,Police Officer,36
29595,1062164,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7938081,-87.7116427,M,Hispanic,Police Officer,54
9238,1082888,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.7938081,-87.7116427,M,Hispanic,Police Officer,55
28348,1069223,Use Of Force, Use Of Firearm / On Duty ,Unknown,Unknown,2013,41.7938416,-87.5977795,F,Black,Sergeant Of Police,56
21887,1067261,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7938915,-87.6321535,M,White,Police Officer,40
12086,1067261,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7938915,-87.6321535,M,Hispanic,Police Officer,40
19591,1064081,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.7939489,-87.7703373,M,White,Lieutenant Of Police,53
1277,1071328,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unfounded,No Action Taken,2014,41.7940791,-87.7821171,M,Hispanic,Police Officer,52
29378,1071328,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unfounded,No Action Taken,2014,41.7940791,-87.7821171,M,Hispanic,Police Officer,37
14476,1066137,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.794087,-87.626064,M,White,Sergeant Of Police,37
32422,1066137,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.794087,-87.626064,M,Black,Po,48
21448,1073323,Use Of Force, Injury,Unfounded,No Action Taken,2015,41.7941562,-87.6727918,M,Hispanic,Police Officer,52
30748,1067718,Use Of Force, Injury,No Affidavit,No Action Taken,2014,41.7941705,-87.6548627,F,Black,Police Officer,46
26882,1066447,Use Of Force,Unnecessary Display Of Weapon / Off Duty,Unfounded,No Action Taken,2013,41.7941747,-87.6211438,M,Black,Police Officer,53
19324,1067403,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.794193,-87.673301,M,White,Police Officer,47
8993,1067403,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.794193,-87.673301,M,White,Sergeant Of Police,44
1884,1067403,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.794193,-87.673301,M,White,Police Officer,40
22789,1076350,Use Of Force, Injury,Unfounded,Unknown,2015,41.7943018,-87.7535175,M,Hispanic,Po/Field Trning Off,48
15234,1076350,Use Of Force, Injury,Unfounded,Unknown,2015,41.7943018,-87.7535175,F,White,Po As Detective,44
11092,1075817,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.7945433,-87.6814004,F,Hispanic,Police Officer,54
22442,1075817,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.7945433,-87.6814004,F,White,Police Officer,38
28258,1061361,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7946243,-87.6192226,M,Black,Police Officer,52
29332,1061361,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7946243,-87.6192226,M,White,Police Officer,49
2571,1074483,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7947125,-87.633368,M,Hispanic,Police Officer,41
10399,1074483,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7947125,-87.633368,M,Black,Police Officer,48
29613,1074483,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7947125,-87.633368,M,Hispanic,Police Officer,38
295,1067674,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.7947181,-87.6208518,M,White,Lieutenant Of Police,43
5568,1074087,Illegal Search,Improper Search Of Vehicle,Unknown,Unknown,2015,41.7948524,-87.6315576,M,Black,Police Officer,57
19385,1073331,Use Of Force,Unnecessary Physical Contact / Off Duty ,Sustained,Separation,2015,41.7948524,-87.6315576,M,Hispanic,Police Officer,39
14442,1072822,Use Of Force, No Injury,Unfounded,Unknown,2014,41.7950911,-87.6599915,M,White,Police Officer,41
3605,1072822,Use Of Force, No Injury,Not Sustained,Unknown,2014,41.7950911,-87.6599915,M,White,Police Officer,40
14400,1063990,Use Of Force,Taser (Probe Discharge),Not Sustained,Unknown,2013,41.7954266,-87.6435837,M,White,Police Officer,39
16273,1073881,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.795459,-87.773124,F,White,Police Officer,52
23196,1073881,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.795459,-87.773124,M,White,Police Officer,38
1882,1062732,Use Of Force, Use Of Firearm / Off Duty ,Unfounded,No Action Taken,2013,41.7955204,-87.6740052,M,White,Police Officer,56
28441,1068452,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7956724,-87.669999,M,White,Police Officer,43
22584,1087109,Illegal Search,Improper Search Of Person,No Affidavit,Unknown,2017,41.7956772,-87.6721562,M,White,Police Officer,34
12786,1087109,Illegal Search,Improper Search Of Person,No Affidavit,Unknown,2017,41.7956772,-87.6721562,M,White,Police Officer,28
20196,1078558,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.7957533,-87.6624863,M,White,Police Officer,38
1444,1073130,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7963564,-87.6673408,M,Hispanic,Sergeant Of Police,43
29209,1073130,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.7963564,-87.6673408,M,White,Po As Detective,43
28694,1062550,Use Of Force,Take Down (Thrown To Ground),No Affidavit,Unknown,2013,41.7964882,-87.6999794,M,White,Police Officer,50
21416,1062550,Use Of Force,Take Down (Thrown To Ground),No Affidavit,Unknown,2013,41.7964882,-87.6999794,M,Hispanic,Police Officer,40
14442,1078174,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7965929,-87.6636807,M,White,Police Officer,41
3605,1078174,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.7965929,-87.6636807,M,White,Police Officer,40
3764,1072422,Use Of Force,Civil Suits ,No Affidavit,Unknown,2014,41.7968975,-87.7853065,M,White,Police Officer,46
25491,1072422,Use Of Force,Civil Suits ,No Affidavit,Unknown,2014,41.7968975,-87.7853065,M,White,Sergeant Of Police,44
5440,1072103,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,F,Hispanic,Police Officer,39
18516,1072103,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,F,White,Police Officer,37
2844,1072103,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,M,White,Police Officer,42
22911,1072103,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,M,Black,Police Officer,43
5440,1083057,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,F,Hispanic,Police Officer,39
18516,1083057,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,F,White,Police Officer,37
2844,1083057,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,M,White,Police Officer,42
22911,1083057,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,Unknown,2014,41.7972199,-87.6264106,M,Black,Police Officer,43
32291,1064869,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7973257,-87.6845969,M,Hispanic,Po,42
24591,1064869,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7973257,-87.6845969,M,Hispanic,Sergeant Of Police,59
20827,1064869,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7973257,-87.6845969,F,White,Sergeant Of Police,54
28070,1060508,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7975026,-87.6697775,M,White,Sergeant Of Police,43
1867,1060508,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7975026,-87.6697775,F,Hispanic,Police Officer,44
4001,1069621,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.797627,-87.645662,M,Hispanic,Police Officer,45
4539,1069621,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.797627,-87.645662,M,White,Police Officer,31
5516,1069621,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.797627,-87.645662,M,Hispanic,Police Officer,31
5159,1087602,Illegal Search,Search Of Premise Without Warrant,Unknown,Unknown,2017,41.7978423,-87.7981387,M,White,Sergeant Of Police,43
1715,1064043,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7979162,-87.7083134,M,Black,Police Officer,64
29400,1064043,Use Of Force, No Injury,Not Sustained,No Action Taken,2013,41.7979162,-87.7083134,M,Hispanic,Police Officer,36
31853,1073369,Use Of Force, No Injury,Not Sustained,No Action Taken,2015,41.7984434,-87.6510898,M,White,Po,37
21593,1062529,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.7986113,-87.708121,F,White,Police Officer,48
17508,1062529,Use Of Force, Injury,No Affidavit,No Action Taken,2013,41.7986113,-87.708121,M,White,Sergeant Of Police,52
25177,1076027,Use Of Force, Injury,No Affidavit,No Action Taken,2015,41.7986839,-87.646224,M,Hispanic,Police Officer,46
8749,1070080,Use Of Force, No Injury,Unknown,Unknown,2014,41.7988265,-87.674766,F,White,Sergeant Of Police,47
13872,1087317,Use Of Force,Miscellaneous,Sustained,30 Day Suspension,2017,41.7988743,-87.7205782,M,White,Police Officer,44
7925,1068241,Use Of Force, Injury,Exonerated,No Action Taken,2014,41.7991435,-87.666917,M,White,Police Officer,35
15359,1068241,Use Of Force, Injury,Exonerated,No Action Taken,2014,41.7991435,-87.666917,M,White,Po/Field Trning Off,38
12063,1071970,Use Of Force, Handgun,Sustained,20 Day Suspension,2014,41.7992328,-87.6160827,M,Hispanic,Police Officer,39
9312,1063371,Use Of Force, Injury,Sustained,Reprimand,2013,41.7992939,-87.5844443,M,White,Police Officer,58
32154,1077874,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.7995006,-87.6172703,M,Hispanic,Po,42
10361,1074943,Use Of Force, Injury,Not Sustained,No Action Taken,2015,41.7996693,-87.5885046,M,Hispanic,Police Officer,44
27103,1086368,Use Of Force, Injury,Unknown,Unknown,2017,41.7997784,-87.6322531,M,White,Police Officer,45
14665,1064392,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7999102,-87.6530456,M,White,Police Officer,39
30409,1064392,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.7999102,-87.6530456,M,White,Police Officer,38
23171,1087620,Use Of Force,Unnecessary Display Of Weapon / On Duty,Sustained,10 Day Suspension,2017,41.8001449,-87.7235478,M,White,Police Officer,36
29581,1062958,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8002062,-87.6888445,M,White,Police Officer,39
7043,1062958,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8002062,-87.6888445,M,Hispanic,Police Officer,38
22486,1079748,Use Of Force, Injury,Unfounded,Unknown,2016,41.800377,-87.644418,M,White,Police Officer,50
11129,1079748,Use Of Force, Injury,Not Sustained,20 Day Suspension,2016,41.800377,-87.644418,M,White,Police Officer,47
29299,1079748,Use Of Force, Injury,Not Sustained,20 Day Suspension,2016,41.800377,-87.644418,M,Hispanic,Police Officer,53
14598,1062716,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.8006115,-87.6723103,M,White,Police Officer,43
6463,1062716,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.8006115,-87.6723103,M,Hispanic,Sergeant Of Police,49
19324,1062716,Use Of Force, Injury,Unfounded,No Action Taken,2013,41.8006115,-87.6723103,M,White,Police Officer,47
3067,1077172,Use Of Force,Take Down (Thrown To Ground),Not Sustained,Unknown,2015,41.8007599,-87.590146,M,Black,Police Officer,56
14641,1077172,Use Of Force,Take Down (Thrown To Ground),Unfounded,Unknown,2015,41.8007599,-87.590146,M,Black,Police Officer,52
32072,1071838,Use Of Force,Miscellaneous,No Affidavit,Unknown,2014,41.8007997,-87.6524001,M,Black,Sergeant Of Police,52
15353,1083576,Use Of Force,Civil Suits ,Unknown,Unknown,2013,41.8008167,-87.6748614,M,White,Police Officer,48
30153,1083576,Use Of Force,Civil Suits ,Unknown,Unknown,2013,41.8008167,-87.6748614,M,White,Po As Detective,60
15369,1059850,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.8008198,-87.6942621,M,White,Police Officer,58
26387,1083070,Illegal Search,Search Of Premise Without Warrant,No Affidavit,Unknown,2016,41.8009512,-87.682421,F,Hispanic,Police Officer,39
345,1083070,Illegal Search,Search Of Premise Without Warrant,No Affidavit,Unknown,2016,41.8009512,-87.682421,F,White,Police Officer,42
8993,1083070,Illegal Search,Search Of Premise Without Warrant,No Affidavit,Unknown,2016,41.8009512,-87.682421,M,White,Sergeant Of Police,44
20123,1068114,Illegal Search,Improper Search Of Person,Exonerated,No Action Taken,2014,41.8010417,-87.6619905,M,White,Police Officer,44
26991,1059511,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8011151,-87.6650581,M,Hispanic,Sergeant Of Police,39
6327,1059511,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.8011151,-87.6650581,M,Black,Police Officer,50
9694,1062400,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.801169,-87.6301293,M,Hispanic,Sergeant Of Police,49
806,1065923,Use Of Force, Use Of Firearm / Off Duty ,Unknown,Unknown,2013,41.801169,-87.6301293,M,Asian/Pacific,Police Officer,37
20450,1073564,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.801169,-87.6301293,M,Black,Police Officer,43
2269,1073564,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2013,41.801169,-87.6301293,F,Black,Police Officer,50
23456,1066532,Use Of Force,Unnecessary Physical Contact / On Duty ,Not Sustained,No Action Taken,2013,41.801169,-87.6301293,M,Black,Police Officer,63
2610,1085296,Use Of Force, Injury,Not Sustained,Unknown,2014,41.801169,-87.6301293,F,Black,Police Officer,55
4443,1085432,Use Of Force, Injury,Unfounded,Unknown,2015,41.801169,-87.6301293,M,Black,Sergeant Of Police,53
653,1085432,Use Of Force, Injury,Not Sustained,Unknown,2015,41.801169,-87.6301293,M,Black,Police Officer,42
9212,1076058,Use Of Force, No Injury,No Affidavit,No Action Taken,2015,41.801169,-87.6301293,M,White,Po As Detective,53
23161,1076058,Use Of Force, No Injury,No Affidavit,No Action Taken,2015,41.801169,-87.6301293,M,White,Po As Detective,57
5440,1082741,Illegal Search,Improper Search Of Person,No Affidavit,Unknown,2016,41.801169,-87.6301293,F,Hispanic,Police Officer,39
2247,1086020,Use Of Force, Injury,Unfounded,Unknown,2016,41.801169,-87.6301293,M,White,Po As Detective,42
27722,1086020,Use Of Force, Injury,Unfounded,Unknown,2016,41.801169,-87.6301293,M,White,Po As Detective,58
4524,1086020,Use Of Force, Injury,Unfounded,Unknown,2016,41.801169,-87.6301293,F,Black,Po As Detective,57
9559,1082193,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.801169,-87.6301293,M,Hispanic,Police Officer,51
6315,1082193,Use Of Force,Miscellaneous,No Affidavit,Unknown,2016,41.801169,-87.6301293,M,Black,Police Officer,58
17528,1079675,Use Of Force,Miscellaneous,Sustained,Unknown,2016,41.801169,-87.6301293,M,Black,Police Officer,57
1090,1084837,Use Of Force,Miscellaneous,Sustained,Unknown,2017,41.801169,-87.6301293,M,Black,Police Officer,55
22310,1084483,Use Of Force,Miscellaneous,Sustained,Unknown,2017,41.801169,-87.6301293,M,Black,Sergeant Of Police,48
2610,1084264,Use Of Force,Miscellaneous,Sustained,Unknown,2017,41.801169,-87.6301293,F,Black,Police Officer,55
5780,1087642,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,2017,41.801169,-87.6301293,M,Black,Po As Detective,54
17720,1087642,Use Of Force,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,2017,41.801169,-87.6301293,M,Hispanic,Po As Detective,52
30796,1088140,Use Of Force, Injury,Exonerated,Unknown,2018,41.801169,-87.6301293,F,Black,Police Officer,47
23916,1088140,Use Of Force, Injury,Exonerated,Unknown,2018,41.801169,-87.6301293,M,White,Po As Detective,48
32827,1088140,Use Of Force, Injury,Exonerated,Unknown,2018,41.801169,-87.6301293,F,Black,0,30
28070,1068325,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2014,41.8012741,-87.6696492,M,White,Sergeant Of Police,43
24790,1068325,Use Of Force,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2014,41.8012741,-87.6696492,M,White,Police Officer,49
27176,1083102,Use Of Force, Injury,Unknown,Unknown,2016,41.8013078,-87.6492302,M,White,Police Officer,45
26865,1083102,Use Of Force, Injury,Unknown,Unknown,2016,41.8013078,-87.6492302,M,White,Police Officer,48
25177,1067328,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.801503,-87.6662726,M,Hispanic,Police Officer,46
28441,1067328,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.801503,-87.6662726,M,White,Police Officer,43
32006,1061205,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2013,41.8015233,-87.6502019,F,Black,Po,35
17647,1074521,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8016371,-87.6549146,M,White,Police Officer,53
18830,1074521,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.8016371,-87.6549146,M,Hispanic,Police Officer,42
